anchor,title,raw,calibrated,pack
02_echo_1990_94,?,0.491,0.7256111111111112,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/02_echo_1990_94/_packs/2025/11/11/1994_mariah_carey__hero__album/1994_mariah_carey__hero__album_20251111_220146.pack.json
02_echo_1990_94,?,0.289,0.5236111111111111,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/02_echo_1990_94/_packs/2025/11/11/1990_roxette__it_must_have_been_love__album/1990_roxette__it_must_have_been_love__album_20251111_214316.pack.json
02_echo_1990_94,?,0.517,0.7516111111111112,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/02_echo_1990_94/_packs/2025/11/11/1993_aerosmith__cryin__album/1993_aerosmith__cryin__album_20251111_215727.pack.json
02_echo_1990_94,?,0.248,0.48261111111111116,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/02_echo_1990_94/_packs/2025/11/11/1994_tlc__waterfalls__album/1994_tlc__waterfalls__album_20251111_220237.pack.json
02_echo_1990_94,?,0.588,0.8226111111111112,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/02_echo_1990_94/_packs/2025/11/11/1993_ace_of_base__the_sign__album/1993_ace_of_base__the_sign__album_20251111_215628.pack.json
02_echo_1990_94,?,0.351,0.5856111111111111,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/02_echo_1990_94/_packs/2025/11/11/1991_whitney_houston__i_will_always_love_you__single/1991_whitney_houston__i_will_always_love_you__single_20251111_215131.pack.json
14_negatives_novelty_eval,?,0.455,0.455,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/14_negatives_novelty_eval/_packs/2025/11/12/2013_ylvis__the_fox_what_does_the_fox_say__neg_novelty/2013_ylvis__the_fox_what_does_the_fox_say__neg_novelty_20251112_015423.pack.json
14_negatives_novelty_eval,?,0.473,0.473,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/14_negatives_novelty_eval/_packs/2025/11/12/2016_pinkfong__baby_shark__neg_novelty/2016_pinkfong__baby_shark__neg_novelty_20251112_015609.pack.json
14_negatives_novelty_eval,?,0.434,0.434,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/14_negatives_novelty_eval/_packs/2025/11/12/2013_baauer__harlem_shake__neg_novelty/2013_baauer__harlem_shake__neg_novelty_20251112_015352.pack.json
14_negatives_novelty_eval,?,0.439,0.439,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/14_negatives_novelty_eval/_packs/2025/11/12/2005_crazy_frog__axel_f__neg_novelty/2005_crazy_frog__axel_f__neg_novelty_20251112_014838.pack.json
14_negatives_novelty_eval,?,0.393,0.393,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/14_negatives_novelty_eval/_packs/2025/11/12/2012_psy__gangnam_style__neg_novelty/2012_psy__gangnam_style__neg_novelty_20251112_015249.pack.json
14_negatives_novelty_eval,?,0.457,0.457,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/14_negatives_novelty_eval/_packs/2025/11/12/1995_los_del_rio__macarena__neg_novelty/1995_los_del_rio__macarena__neg_novelty_20251112_014515.pack.json
14_negatives_novelty_eval,?,0.552,0.552,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/14_negatives_novelty_eval/_packs/2025/11/12/2011_rebecca_black__friday__neg_novelty/2011_rebecca_black__friday__neg_novelty_20251112_015121.pack.json
01_echo_1985_89,?,0.364,0.5966923076923077,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/01_echo_1985_89/_packs/2025/11/11/1988_roxette__listen_to_your_heart__album/1988_roxette__listen_to_your_heart__album_20251111_213759.pack.json
01_echo_1985_89,?,0.446,0.6786923076923077,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/01_echo_1985_89/_packs/2025/11/11/1989_phil_collins__another_day_in_paradise__album/1989_phil_collins__another_day_in_paradise__album_20251111_214047.pack.json
01_echo_1985_89,?,0.529,0.7616923076923078,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/01_echo_1985_89/_packs/2025/11/11/1989_madonna__like_a_prayer__single/1989_madonna__like_a_prayer__single_20251111_213901.pack.json
01_echo_1985_89,?,0.289,0.5216923076923077,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/01_echo_1985_89/_packs/2025/11/11/1988_bobby_mcferrin__dont_worry_be_happy__album/1988_bobby_mcferrin__dont_worry_be_happy__album_20251111_213206.pack.json
01_echo_1985_89,?,0.425,0.6576923076923078,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/01_echo_1985_89/_packs/2025/11/11/1986_peter_gabriel__sledgehammer__album/1986_peter_gabriel__sledgehammer__album_20251111_212651.pack.json
01_echo_1985_89,?,0.529,0.7616923076923078,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/01_echo_1985_89/_packs/2025/11/11/1987_george_michael__faith__album/1987_george_michael__faith__album_20251111_212814.pack.json
01_echo_1985_89,?,0.419,0.6516923076923078,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/01_echo_1985_89/_packs/2025/11/11/1988_guns_n_roses__sweet_child_o_mine__album/1988_guns_n_roses__sweet_child_o_mine__album_20251111_213421.pack.json
01_echo_1985_89,?,0.355,0.5876923076923077,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/01_echo_1985_89/_packs/2025/11/11/1985_a_ha__take_on_me__single/1985_a_ha__take_on_me__single_20251111_212148.pack.json
01_echo_1985_89,?,0.519,0.7516923076923078,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/01_echo_1985_89/_packs/2025/11/11/1985_tears_for_fears__everybody_wants_to_rule_the_world__single/1985_tears_for_fears__everybody_wants_to_rule_the_world__single_20251111_212421.pack.json
01_echo_1985_89,?,0.52,0.7526923076923078,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/01_echo_1985_89/_packs/2025/11/11/1987_u2__with_or_without_you__single/1987_u2__with_or_without_you__single_20251111_212925.pack.json
01_echo_1985_89,?,0.347,0.5796923076923077,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/01_echo_1985_89/_packs/2025/11/11/1985_dire_straits__money_for_nothing__single/1985_dire_straits__money_for_nothing__single_20251111_212302.pack.json
01_echo_1985_89,?,0.455,0.6876923076923078,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/01_echo_1985_89/_packs/2025/11/11/1986_bon_jovi__livin_on_a_prayer__single/1986_bon_jovi__livin_on_a_prayer__single_20251111_212523.pack.json
01_echo_1985_89,?,0.501,0.7336923076923078,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/01_echo_1985_89/_packs/2025/11/11/1987_whitney_houston__i_wanna_dance_with_somebody_who_loves_me__album/1987_whitney_houston__i_wanna_dance_with_somebody_who_loves_me__album_20251111_213030.pack.json
07_echo_2015_19,?,0.536,0.7527333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/11/2016_the_chainsmokers_daya__dont_let_me_down__single/2016_the_chainsmokers_daya__dont_let_me_down__single_20251111_235738.pack.json
07_echo_2015_19,?,0.51,0.7267333333333332,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/11/2015_mark_ronson_bruno_mars__uptown_funk__album/2015_mark_ronson_bruno_mars__uptown_funk__album_20251111_234525.pack.json
07_echo_2015_19,?,0.495,0.7117333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/11/2015_tame_impala__the_less_i_know_the_better__album/2015_tame_impala__the_less_i_know_the_better__album_20251111_234737.pack.json
07_echo_2015_19,?,0.421,0.6377333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/11/2016_the_chainsmokers_halsey__closer__single/2016_the_chainsmokers_halsey__closer__single_20251111_235858.pack.json
07_echo_2015_19,?,0.34,0.5567333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/11/2017_daniel_caesar_h_e_r__best_part__album/2017_daniel_caesar_h_e_r__best_part__album_20251111_235953.pack.json
07_echo_2015_19,?,0.522,0.7387333333333332,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/11/2015_the_weeknd_cant_feel_my_face__album/2015_the_weeknd_cant_feel_my_face__album_20251111_234908.pack.json
07_echo_2015_19,?,0.464,0.6807333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/11/2016_drake_rihanna__work__album/2016_drake_rihanna__work__album_20251111_235545.pack.json
07_echo_2015_19,?,0.277,0.4937333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/11/2015_adele__hello__album/2015_adele__hello__album_20251111_234114.pack.json
07_echo_2015_19,?,0.437,0.6537333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/11/2016_bruno_mars__thats_what_i_like__album/2016_bruno_mars__thats_what_i_like__album_20251111_235033.pack.json
07_echo_2015_19,?,0.447,0.6637333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/11/2015_justin_bieber__sorry__album/2015_justin_bieber__sorry__album_20251111_234420.pack.json
07_echo_2015_19,?,0.6,0.8167333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/11/2015_dj_snake_major_lazer_mø__lean_on__single/2015_dj_snake_major_lazer_mø__lean_on__single_20251111_234210.pack.json
07_echo_2015_19,?,0.481,0.6977333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/11/2015_justin_bieber__love_yourself__album/2015_justin_bieber__love_yourself__album_20251111_234329.pack.json
07_echo_2015_19,?,0.473,0.6897333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/11/2016_calvin_harris_rihanna__this_is_what_you_came_for__album/2016_calvin_harris_rihanna__this_is_what_you_came_for__album_20251111_235210.pack.json
07_echo_2015_19,?,0.405,0.6217333333333332,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/11/2016_dj_snake_justin_bieber__let_me_love_you__album/2016_dj_snake_justin_bieber__let_me_love_you__album_20251111_235354.pack.json
07_echo_2015_19,?,0.478,0.6947333333333332,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/11/2016_drake__one_dance__album/2016_drake__one_dance__album_20251111_235450.pack.json
07_echo_2015_19,?,0.435,0.6517333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/12/2019_billie_eilish__bad_guy__album/2019_billie_eilish__bad_guy__album_20251112_001550.pack.json
07_echo_2015_19,?,0.435,0.6517333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/12/2018_post_malone__better_now__album/2018_post_malone__better_now__album_20251112_001135.pack.json
07_echo_2015_19,?,0.491,0.7077333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/12/2018_marshmello_bastille__happier__single/2018_marshmello_bastille__happier__single_20251112_001041.pack.json
07_echo_2015_19,?,0.618,0.8347333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/12/2019_camila_cabello_shawn_mendes__senorita__single/2019_camila_cabello_shawn_mendes__senorita__single_20251112_001712.pack.json
07_echo_2015_19,?,0.469,0.6857333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/12/2018_calvin_harris_dua_lipa__one_kiss__album/2018_calvin_harris_dua_lipa__one_kiss__album_20251112_000705.pack.json
07_echo_2015_19,?,0.549,0.7657333333333334,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/12/2017_dua_lipa__new_rules__album/2017_dua_lipa__new_rules__album_20251112_000047.pack.json
07_echo_2015_19,?,0.425,0.6417333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/12/2018_dj_snake_ozuna_selena_gomez_cardi_b__taki_taki__single/2018_dj_snake_ozuna_selena_gomez_cardi_b__taki_taki__single_20251112_000750.pack.json
07_echo_2015_19,?,0.509,0.7257333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/12/2019_kygo_whitney_houston__higher_love__single/2019_kygo_whitney_houston__higher_love__single_20251112_001759.pack.json
07_echo_2015_19,?,0.437,0.6537333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/12/2019_lizzo__truth_hurts__album/2019_lizzo__truth_hurts__album_20251112_002015.pack.json
07_echo_2015_19,?,0.47,0.6867333333333332,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/12/2017_the_chainsmokers__paris__album/2017_the_chainsmokers__paris__album_20251112_000423.pack.json
07_echo_2015_19,?,0.459,0.6757333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/12/2019_lil_nas_x_billy_ray_cyrus__old_town_road__album/2019_lil_nas_x_billy_ray_cyrus__old_town_road__album_20251112_001936.pack.json
07_echo_2015_19,?,0.562,0.7787333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/12/2019_ariana_grande__thank_u_next__album/2019_ariana_grande__thank_u_next__album_20251112_001419.pack.json
07_echo_2015_19,?,0.481,0.6977333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/12/2017_the_chainsmokers_coldplay__something_just_like_this__album/2017_the_chainsmokers_coldplay__something_just_like_this__album_20251112_000613.pack.json
07_echo_2015_19,?,0.476,0.6927333333333332,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/12/2017_kygo_selena_gomez__it_aint_me__single/2017_kygo_selena_gomez__it_aint_me__single_20251112_000211.pack.json
07_echo_2015_19,?,0.436,0.6527333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/07_echo_2015_19/_packs/2025/11/12/2019_ariana_grande__7_rings__album/2019_ariana_grande__7_rings__album_20251112_001248.pack.json
05_echo_2005_09,?,0.408,0.6435333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/05_echo_2005_09/_packs/2025/11/11/2009_black_eyed_peas__i_gotta_feeling__album/2009_black_eyed_peas__i_gotta_feeling__album_20251111_230658.pack.json
05_echo_2005_09,?,0.52,0.7555333333333334,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/05_echo_2005_09/_packs/2025/11/11/2006_beyonce__irreplaceable__album/2006_beyonce__irreplaceable__album_20251111_225211.pack.json
05_echo_2005_09,?,0.327,0.5625333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/05_echo_2005_09/_packs/2025/11/11/2008_kings_of_leon__use_somebody__album/2008_kings_of_leon__use_somebody__album_20251111_230318.pack.json
05_echo_2005_09,?,0.327,0.5625333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/05_echo_2005_09/_packs/2025/11/11/2008_coldplay__viva_la_vida__album/2008_coldplay__viva_la_vida__album_20251111_230139.pack.json
05_echo_2005_09,?,0.376,0.6115333333333334,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/05_echo_2005_09/_packs/2025/11/11/2007_rihanna_jay_z__umbrella__album/2007_rihanna_jay_z__umbrella__album_20251111_225532.pack.json
05_echo_2005_09,?,0.352,0.5875333333333334,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/05_echo_2005_09/_packs/2025/11/11/2005_gorillaz__feel_good_inc__album/2005_gorillaz__feel_good_inc__album_20251111_224521.pack.json
05_echo_2005_09,?,0.563,0.7985333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/05_echo_2005_09/_packs/2025/11/11/2008_katy_perry__i_kissed_a_girl__album/2008_katy_perry__i_kissed_a_girl__album_20251111_230241.pack.json
05_echo_2005_09,?,0.419,0.6545333333333334,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/05_echo_2005_09/_packs/2025/11/11/2006_amy_winehouse__rehab__album/2006_amy_winehouse__rehab__album_20251111_225124.pack.json
05_echo_2005_09,?,0.455,0.6905333333333334,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/05_echo_2005_09/_packs/2025/11/11/2005_shakira_wyclef_jean__hips_dont_lie__album/2005_shakira_wyclef_jean__hips_dont_lie__album_20251111_224903.pack.json
05_echo_2005_09,?,0.263,0.4985333333333334,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/05_echo_2005_09/_packs/2025/11/11/2008_beyonce__halo__album/2008_beyonce__halo__album_20251111_225701.pack.json
05_echo_2005_09,?,0.546,0.7815333333333334,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/05_echo_2005_09/_packs/2025/11/11/2008_beyonce__single_ladies_put_a_ring_on_it__album/2008_beyonce__single_ladies_put_a_ring_on_it__album_20251111_225853.pack.json
05_echo_2005_09,?,0.478,0.7135333333333334,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/05_echo_2005_09/_packs/2025/11/11/2008_lady_gaga__pokerface__album/2008_lady_gaga__pokerface__album_20251111_230407.pack.json
05_echo_2005_09,?,0.488,0.7235333333333334,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/05_echo_2005_09/_packs/2025/11/11/2006_justin_timberlake__sexy_back__album/2006_justin_timberlake__sexy_back__album_20251111_225411.pack.json
05_echo_2005_09,?,0.545,0.7805333333333334,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/05_echo_2005_09/_packs/2025/11/11/2006_fergie__big_girls_dont_cry_personal__album/2006_fergie__big_girls_dont_cry_personal__album_20251111_225315.pack.json
05_echo_2005_09,?,0.42,0.6555333333333333,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/05_echo_2005_09/_packs/2025/11/11/2005_kanye_west__gold_digger__album/2005_kanye_west__gold_digger__album_20251111_224657.pack.json
03_echo_1995_99,?,0.419,0.6576153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1999_britney_spears__baby_one_more_time__album/1999_britney_spears__baby_one_more_time__album_20251111_221935.pack.json
03_echo_1995_99,?,0.322,0.5606153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1995_coolio__gangstas_paradise__album/1995_coolio__gangstas_paradise__album_20251111_220403.pack.json
03_echo_1995_99,?,0.508,0.7466153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1999_santana__smooth__album/1999_santana__smooth__album_20251111_222037.pack.json
03_echo_1995_99,?,0.39,0.6286153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1998_cher__believe__album/1998_cher__believe__album_20251111_221833.pack.json
03_echo_1995_99,?,0.452,0.6906153846153846,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1995_oasis__wonderwall__album/1995_oasis__wonderwall__album_20251111_221005.pack.json
03_echo_1995_99,?,0.69,0.9286153846153846,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1996_spice_girls__wannabe__album/1996_spice_girls__wannabe__album_20251111_221249.pack.json
03_echo_1995_99,?,0.396,0.6346153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1997_elton_john__candle_in_the_wind_1997__album/1997_elton_john__candle_in_the_wind_1997__album_20251111_221412.pack.json
03_echo_1995_99,?,0.476,0.7146153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1997_third_eye_blind__semi_charmed_life__album/1997_third_eye_blind__semi_charmed_life__album_20251111_221501.pack.json
03_echo_1995_99,?,0.505,0.7436153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1995_mariah_carey__fantasy__album/1995_mariah_carey__fantasy__album_20251111_220817.pack.json
03_echo_1995_99,?,0.419,0.6576153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1998_brandy_and_monica__the_boy_is_mine__album/1998_brandy_and_monica__the_boy_is_mine__album_20251111_221632.pack.json
03_echo_1995_99,?,0.25,0.4886153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1996_fugees__killing_me_softly__album/1996_fugees__killing_me_softly__album_20251111_221054.pack.json
03_echo_1995_99,?,0.417,0.6556153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1999_tlc__no_scrubs__album/1999_tlc__no_scrubs__album_20251111_222137.pack.json
03_echo_1995_99,?,0.286,0.5246153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1995_mariah_carey__always_be_my_baby__album/1995_mariah_carey__always_be_my_baby__album_20251111_220528.pack.json
13_negatives_out_of_domain,?,0.359,0.359,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/2003_the_mars_volta__tira_me_a_las_aranas__neg_out_of_domain/2003_the_mars_volta__tira_me_a_las_aranas__neg_out_of_domain_20251112_013152.pack.json
13_negatives_out_of_domain,?,0.463,0.463,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/1991_metallica__enter_sandman__neg_out_of_domain/1991_metallica__enter_sandman__neg_out_of_domain_20251112_011430.pack.json
13_negatives_out_of_domain,?,0.258,0.258,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/1998_neutral_milk_hotel__communist_daughter__neg_out_of_domain/1998_neutral_milk_hotel__communist_daughter__neg_out_of_domain_20251112_011947.pack.json
13_negatives_out_of_domain,?,0.542,0.542,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/1998_neutral_milk_hotel__untitled__neg_out_of_domain/1998_neutral_milk_hotel__untitled__neg_out_of_domain_20251112_012301.pack.json
